threshold,accuracy,macro_f1,precision,relevant_recall,specificity,tp,tn,fp,fn,medical_fn,medical_n,medical_recall,referral_fraction,referrals,feasible_recall_first,selected_default_0_5,selected_balanced_macro_f1,selected_recall_first
0.9474722743034363,0.8217054263565892,0.8198353047605476,0.952054794520548,0.748653500897666,0.9393063583815029,417,325,21,140,60,334,0.8203592814371258,0.4850498338870432,438,False,False,False,False
0.9482552409172058,0.82281284606866,0.8209949351280095,0.954233409610984,0.748653500897666,0.9421965317919075,417,326,20,140,60,334,0.8203592814371258,0.4839424141749723,437,False,False,False,False
0.950107991695404,0.8217054263565892,0.8199165375339554,0.9541284403669725,0.7468581687612208,0.9421965317919075,416,326,20,141,61,334,0.8173652694610778,0.48283499446290146,436,False,False,False,False
0.9530016183853149,0.82281284606866,0.8210747404295792,0.9563218390804598,0.7468581687612208,0.9450867052023122,416,327,19,141,61,334,0.8173652694610778,0.48172757475083056,435,False,False,False,False
0.9530889987945557,0.8217054263565892,0.8199959141475736,0.956221198156682,0.7450628366247756,0.9450867052023122,415,327,19,142,61,334,0.8173652694610778,0.4806201550387597,434,False,False,False,False
0.9532690048217773,0.82281284606866,0.8211527035056447,0.9584295612009238,0.7450628366247756,0.9479768786127167,415,328,18,142,61,334,0.8173652694610778,0.4795127353266888,433,False,False,False,False
0.9537116289138794,0.8217054263565892,0.8200734394124847,0.9583333333333334,0.7432675044883303,0.9479768786127167,414,328,18,143,61,334,0.8173652694610778,0.47840531561461797,432,False,False,False,False
0.9539815783500671,0.8205980066445183,0.8189941894420083,0.9582366589327146,0.7414721723518851,0.9479768786127167,413,328,18,144,61,334,0.8173652694610778,0.47729789590254706,431,False,False,False,False
0.9556884765625,0.8194905869324474,0.81791494557452,0.958139534883721,0.7396768402154399,0.9479768786127167,412,328,18,145,61,334,0.8173652694610778,0.47619047619047616,430,False,False,False,False
0.9558598399162292,0.8183831672203765,0.8168356997971602,0.958041958041958,0.7378815080789947,0.9479768786127167,411,328,18,146,61,334,0.8173652694610778,0.4750830564784053,429,False,False,False,False
0.9566406607627869,0.8194905869324474,0.8179896993266846,0.9602803738317757,0.7378815080789947,0.9508670520231214,411,329,17,146,61,334,0.8173652694610778,0.4739756367663344,428,False,False,False,False
0.9566878080368042,0.8205980066445183,0.8191427808438668,0.9625292740046838,0.7378815080789947,0.953757225433526,411,330,16,146,61,334,0.8173652694610778,0.4728682170542636,427,False,False,False,False
0.9577165842056274,0.8194905869324474,0.8180625926287594,0.9624413145539906,0.7360861759425493,0.953757225433526,410,330,16,147,61,334,0.8173652694610778,0.4717607973421927,426,False,False,False,False
0.9583368301391602,0.8183831672203765,0.8169823819033872,0.9623529411764706,0.7342908438061041,0.953757225433526,409,330,16,148,62,334,0.8143712574850299,0.4706533776301218,425,False,False,False,False
0.9586986303329468,0.8172757475083057,0.8159021406727829,0.9622641509433962,0.7324955116696589,0.953757225433526,408,330,16,149,62,334,0.8143712574850299,0.4695459579180509,424,False,False,False,False
0.959304690361023,0.8161683277962348,0.8148218609477689,0.9621749408983451,0.7307001795332136,0.953757225433526,407,330,16,150,62,334,0.8143712574850299,0.4684385382059801,423,False,False,False,False
0.9600452780723572,0.8150609080841639,0.8137415347447547,0.9620853080568721,0.7289048473967684,0.953757225433526,406,330,16,151,63,334,0.811377245508982,0.4673311184939092,422,False,False,False,False
0.9602558612823486,0.813953488372093,0.812661154085534,0.9619952494061758,0.7271095152603232,0.953757225433526,405,330,16,152,64,334,0.8083832335329342,0.46622369878183834,421,False,False,False,False
0.9604958891868591,0.8128460686600222,0.8115807109970825,0.9619047619047619,0.725314183123878,0.953757225433526,404,330,16,153,64,334,0.8083832335329342,0.46511627906976744,420,False,False,False,False
0.9607582688331604,0.8117386489479512,0.8105001975113568,0.9618138424821002,0.7235188509874326,0.953757225433526,403,330,16,154,65,334,0.8053892215568862,0.4640088593576966,419,False,False,False,False
